,tconst,merge_id,release_date,genres,averagerating,numvotes,production_budget,domestic_gross,worldwide_gross
1175,tt5052448,2017 Get Out,2017,"Horror,Mystery,Thriller",7.7,400474,5000000.0,176040665.0,255367951.0
1176,tt1219827,2017 Ghost in the Shell,2017,"Action,Drama,Sci-Fi",6.4,176499,110000000.0,40563557.0,167910690.0
1177,tt3564472,2017 Girls Trip,2017,"Comedy,Drama",6.2,29321,28000000.0,115108515.0,140886353.0
1178,tt2568862,2017 Going in Style,2017,"Comedy,Crime",6.6,66418,24000000.0,45018541.0,78672579.0
1179,tt5308322,2017 Happy Death Day,2017,"Horror,Mystery,Thriller",6.5,87132,5000000.0,55683845.0,125010260.0
1180,tt4795124,2017 How to Be a Latin Lover,2017,"Comedy,Drama",5.9,11747,10000000.0,32149404.0,62556228.0
1181,tt5580036,"2017 I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,11000000.0,30014534.0,53797409.0
1182,tt1396484,2017 It,2017,"Horror,Thriller",7.4,359123,35000000.0,327481748.0,697457969.0
1183,tt4695012,2017 It Comes at Night,2017,"Horror,Mystery",6.2,69039,5000000.0,13985117.0,19720203.0
1184,tt3348730,2017 Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,10000000.0,38052832.0,102445196.0
1185,tt2283362,2017 Jumanji: Welcome to the Jungle,2017,"Action,Adventure,Comedy",7.0,242735,90000000.0,404508916.0,964496193.0
1186,tt5721088,2017 Just Getting Started,2017,"Action,Comedy",4.4,4829,22000000.0,6069605.0,6756412.0
1187,tt0974015,2017 Justice League,2017,"Action,Adventure,Fantasy",6.5,329135,300000000.0,229024295.0,655945209.0
1188,tt1972591,2017 King Arthur: Legend of the Sword,2017,"Action,Adventure,Drama",6.8,169054,175000000.0,39175066.0,139630336.0
1189,tt4649466,2017 Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy",6.8,230797,104000000.0,100234838.0,408803696.0
1190,tt3731562,2017 Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,185000000.0,168052812.0,561072059.0
1191,tt4925292,2017 Lady Bird,2017,"Comedy,Drama",7.4,177677,10000000.0,48958273.0,78610769.0
1192,tt5804314,2017 Let There Be Light,2017,Drama,4.8,2179,3000000.0,7233471.0,7241309.0
1193,tt5439796,2017 Logan Lucky,2017,"Comedy,Crime,Drama",7.0,105966,29000000.0,27778642.0,44264271.0
1194,tt5301662,2017 Marshall,2017,"Biography,Crime,Drama",7.2,14419,12000000.0,10051659.0,10116816.0
1195,tt3402236,2017 Murder on the Orient Express,2017,"Crime,Drama,Mystery",6.5,178603,55000000.0,102826543.0,345922730.0
1196,tt3829920,2017 Only the Brave,2017,"Action,Biography,Drama",7.7,45482,38000000.0,18340051.0,24555177.0
1197,tt6288250,2017 Patti Cake$,2017,"Drama,Music",6.7,8581,1000000.0,800148.0,1471090.0
1198,tt1790809,2017 Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Action,Adventure,Fantasy",6.6,228592,230000000.0,172558876.0,788241137.0
1199,tt4765284,2017 Pitch Perfect 3,2017,"Comedy,Music",5.8,45127,45000000.0,104897530.0,185736412.0
1200,tt6175394,2017 Posledniy bogatyr,2017,"Action,Adventure,Comedy",6.6,1853,8500000.0,0.0,30700192.0
1201,tt3717490,2017 Power Rangers,2017,"Action,Adventure,Sci-Fi",6.0,92013,120000000.0,85364450.0,142531552.0
1202,tt0498381,2017 Rings,2017,"Drama,Horror,Mystery",4.5,34151,25000000.0,27793018.0,82917283.0
1203,tt6000478,"2017 Roman J. Israel, Esq.",2017,"Crime,Drama,Thriller",6.4,23632,22000000.0,11962712.0,12967012.0
1204,tt4799050,2017 Rough Night,2017,"Comedy,Crime,Thriller",5.2,39447,20000000.0,22105643.0,46844357.0
1205,tt1230168,2017 Same Kind of Different as Me,2017,"Biography,Drama",6.5,4319,6500000.0,6423605.0,6423605.0
1206,tt2398241,2017 Smurfs: The Lost Village,2017,"Adventure,Animation,Comedy",6.0,15612,60000000.0,45020282.0,197578586.0
1207,tt2250912,2017 Spider-Man: Homecoming,2017,"Action,Adventure,Sci-Fi",7.5,426302,175000000.0,334201140.0,880166350.0
1208,tt3881784,2017 Stronger,2017,"Biography,Drama",7.0,33464,30000000.0,4211129.0,8786752.0
1209,tt1412528,2017 Table 19,2017,"Comedy,Drama,Romance",5.8,22751,5000000.0,3614896.0,4620399.0
1210,tt5462602,2017 The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,5000000.0,42872467.0,53972860.0
1211,tt3874544,2017 The Boss Baby,2017,"Adventure,Animation,Comedy",6.3,93730,125000000.0,175003033.0,510878762.0
1212,tt4030600,2017 The Bye Bye Man,2017,"Drama,Fantasy,Horror",4.3,17743,7400000.0,22395806.0,31187727.0
1213,tt1648190,2017 The Dark Tower,2017,"Action,Adventure,Fantasy",5.7,107518,60000000.0,50701325.0,113461527.0
1214,tt3521126,2017 The Disaster Artist,2017,"Biography,Comedy,Drama",7.4,111737,10000000.0,21120616.0,28717667.0
1215,tt4877122,2017 The Emoji Movie,2017,"Adventure,Animation,Comedy",3.2,47294,50000000.0,86089513.0,216562312.0
1216,tt4630562,2017 The Fate of the Furious,2017,"Action,Crime,Thriller",6.7,179774,250000000.0,225764765.0,1234846267.0
1217,tt5649144,2017 The Florida Project,2017,Drama,7.6,72193,2000000.0,5904366.0,11295324.0
1218,tt1615160,2017 The Foreigner,2017,"Action,Thriller",7.0,81288,35000000.0,34393507.0,140783360.0
1219,tt1485796,2017 The Greatest Showman,2017,"Biography,Drama,Musical",7.6,199663,84000000.0,174340174.0,386665550.0
1220,tt4116284,2017 The Lego Batman Movie,2017,"Action,Animation,Comedy",7.3,116433,80000000.0,175750384.0,310660018.0
1221,tt3014284,2017 The Lego Ninjago Movie,2017,"Action,Adventure,Animation",6.0,18926,70000000.0,59281555.0,122737201.0
1222,tt2345759,2017 The Mummy,2017,"Action,Adventure,Fantasy",5.5,154345,195000000.0,80101125.0,409953905.0
1223,tt3486626,2017 The Nut Job 2: Nutty by Nature,2017,"Adventure,Animation,Comedy",5.5,4820,40000000.0,28370522.0,57438389.0
1224,tt6294822,2017 The Post,2017,"Biography,Drama,History",7.2,108017,50000000.0,81903458.0,179748880.0
1225,tt4192918,2017 The Promise,2017,Comedy,8.8,53,90000000.0,8224288.0,10551417.0
1226,tt5580390,2017 The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,19500000.0,63859435.0,195790794.0
1227,tt1758810,2017 The Snowman,2017,"Crime,Drama,Mystery",5.1,47890,35000000.0,6670765.0,43226146.0
1228,tt3922818,2017 The Space Between Us,2017,"Adventure,Drama,Romance",6.4,41031,30000000.0,7885294.0,16481405.0
1229,tt4587656,2017 The Star,2017,"Adventure,Animation,Comedy",6.1,5159,20000000.0,40847995.0,62758010.0
1230,tt3501632,2017 Thor: Ragnarok,2017,"Action,Adventure,Comedy",7.9,482995,180000000.0,315058289.0,846980024.0
1231,tt5027774,"2017 Three Billboards Outside Ebbing, Missouri",2017,"Crime,Drama",8.2,344047,12000000.0,54513740.0,160191915.0
1232,tt3371366,2017 Transformers: The Last Knight,2017,"Action,Adventure,Sci-Fi",5.2,119007,217000000.0,130168683.0,602893340.0
1233,tt0491203,2017 Tulip Fever,2017,"Drama,History,Romance",6.2,15037,25000000.0,2455635.0,6792768.0
1234,tt2239822,2017 Valerian and the City of a Thousand Planets,2017,"Action,Adventure,Fantasy",6.5,139792,180000000.0,40479370.0,215098356.0
1235,tt3450958,2017 War for the Planet of the Apes,2017,"Action,Adventure,Drama",7.5,201943,152000000.0,146880162.0,489592267.0
1236,tt5322012,2017 Wish Upon,2017,"Drama,Fantasy,Horror",5.0,14962,12000000.0,14301505.0,23477345.0
1237,tt2543472,2017 Wonder,2017,"Drama,Family",8.0,111632,20000000.0,132422809.0,304604712.0
1238,tt0451279,2017 Wonder Woman,2017,"Action,Adventure,Fantasy",7.5,487527,150000000.0,412563408.0,821133378.0
1239,tt1293847,2017 xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller",5.2,77976,85000000.0,44898413.0,345033359.0
1240,tt1413492,2018 12 Strong,2018,"Action,Drama,History",6.6,50155,35000000.0,45819713.0,71118378.0
1241,tt7040874,2018 A Simple Favor,2018,"Comedy,Crime,Drama",6.9,83338,20000000.0,53548586.0,97628717.0
1242,tt1620680,2018 A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,103000000.0,100478608.0,133401882.0
1243,tt6063050,2018 Acrimony,2018,"Drama,Romance,Thriller",5.7,6119,20000000.0,43549096.0,46627836.0
1244,tt6495770,2018 Action Point,2018,Comedy,5.0,6657,19000000.0,5059608.0,5103675.0
1245,tt4743226,2018 Air Strike,2018,"Action,Adventure,Drama",3.3,2536,65000000.0,0.0,516279.0
1246,tt2798920,2018 Annihilation,2018,"Adventure,Drama,Horror",6.9,228664,55000000.0,32732301.0,43070915.0
1247,tt5095030,2018 Ant-Man and the Wasp,2018,"Action,Adventure,Comedy",7.1,244024,130000000.0,216648740.0,623144660.0
1248,tt1477834,2018 Aquaman,2018,"Action,Adventure,Fantasy",7.1,263328,160000000.0,335061807.0,1146894640.0
1249,tt4154756,2018 Avengers: Infinity War,2018,"Action,Adventure,Sci-Fi",8.5,670926,300000000.0,678815482.0,2048134200.0
1250,tt6628394,2018 Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,86318,32000000.0,17839115.0,29204379.0
1251,tt1226837,2018 Beautiful Boy,2018,"Biography,Drama",7.3,30368,25000000.0,7634767.0,13031424.0
1252,tt2737304,2018 Bird Box,2018,"Drama,Horror,Sci-Fi",6.6,218063,19800000.0,0.0,0.0
1253,tt7349662,2018 BlacKkKlansman,2018,"Biography,Crime,Drama",7.5,149005,15000000.0,49275340.0,93017335.0
1254,tt1825683,2018 Black Panther,2018,"Action,Adventure,Sci-Fi",7.3,516148,200000000.0,700059566.0,1348258224.0
1255,tt2531344,2018 Blockers,2018,Comedy,6.2,57142,21000000.0,60311495.0,94045328.0
1256,tt1727824,2018 Bohemian Rhapsody,2018,"Biography,Drama,Music",8.0,345466,55000000.0,216303339.0,894985342.0
1257,tt7137846,2018 Breaking In,2018,"Action,Crime,Drama",5.4,10154,6000000.0,46840590.0,51411620.0
1258,tt4701182,2018 Bumblebee,2018,"Action,Adventure,Sci-Fi",6.9,94155,102000000.0,127195589.0,465195589.0
1259,tt4595882,2018 Can You Ever Forgive Me?,2018,"Biography,Comedy,Crime",7.2,29473,10000000.0,8803865.0,11752387.0
1260,tt4575576,2018 Christopher Robin,2018,"Adventure,Animation,Comedy",7.3,52737,75000000.0,99215042.0,197504758.0
1261,tt3104988,2018 Crazy Rich Asians,2018,"Comedy,Romance",7.0,96617,30000000.0,174532921.0,238099711.0
1262,tt6343314,2018 Creed II,2018,"Drama,Sport",7.2,72503,50000000.0,115715889.0,213591522.0
1263,tt5463162,2018 Deadpool 2,2018,"Action,Adventure,Comedy",7.8,391735,110000000.0,324591735.0,786680557.0
1264,tt1137450,2018 Death Wish,2018,"Action,Crime,Drama",6.4,50279,30000000.0,34017028.0,48575965.0
1265,tt1259528,2018 Den of Thieves,2018,"Action,Crime,Drama",7.0,69648,30000000.0,44947622.0,80131391.0
1266,tt7137380,2018 Destroyer,2018,"Action,Crime,Drama",6.2,13683,9000000.0,1533324.0,3681096.0
1267,tt4701724,2018 Early Man,2018,"Adventure,Animation,Comedy",6.1,15882,50000000.0,8267544.0,45285890.0
1268,tt7014006,2018 Eighth Grade,2018,"Comedy,Drama",7.5,43256,2000000.0,13539710.0,14341016.0
1269,tt8632862,2018 Fahrenheit 11/9,2018,Documentary,6.7,11628,5000000.0,6352306.0,6653715.0
1270,tt4123430,2018 Fantastic Beasts: The Crimes of Grindelwald,2018,"Adventure,Family,Fantasy",6.6,163151,200000000.0,159555901.0,652220086.0
1271,tt4477536,2018 Fifty Shades Freed,2018,"Drama,Romance,Thriller",4.5,43893,55000000.0,100407760.0,371350619.0
1272,tt1213641,2018 First Man,2018,"Biography,Drama,History",7.4,120009,60000000.0,44936545.0,105203825.0
1273,tt4103724,2018 Forever My Girl,2018,"Drama,Music,Romance",6.7,10316,3500000.0,16376066.0,16376066.0
1274,tt2704998,2018 Game Night,2018,"Action,Comedy,Crime",7.0,163279,37000000.0,69179066.0,117378084.0
1275,tt5664636,2018 Goosebumps 2: Haunted Halloween,2018,"Adventure,Comedy,Family",5.6,11459,35000000.0,46697321.0,93291478.0
1276,tt1801552,2018 Gotti,2018,"Biography,Crime,Drama",4.8,10358,10000000.0,4286367.0,6089100.0
1277,tt6966692,2018 Green Book,2018,"Biography,Comedy,Drama",8.3,204972,23000000.0,85080171.0,322034439.0
1278,tt1502407,2018 Halloween,2018,"Horror,Thriller",6.6,88395,10000000.0,159342015.0,254900667.0
1279,tt7158430,2018 Hearts Beat Loud,2018,"Comedy,Drama,Music",6.9,6543,2000000.0,2386254.0,2420962.0
1280,tt1999890,2018 Hell Fest,2018,Horror,5.5,8662,5500000.0,11107431.0,18119231.0
1281,tt7784604,2018 Hereditary,2018,"Drama,Horror,Mystery",7.3,151571,10000000.0,44069456.0,70133905.0
1282,tt2924392,2018 Higher Power,2018,"Action,Sci-Fi,Thriller",5.3,2152,500000.0,528.0,528.0
1283,tt1255919,2018 Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,42000000.0,30568743.0,41926605.0
1284,tt5834262,2018 Hotel Artemis,2018,"Action,Drama,Sci-Fi",6.1,30586,15000000.0,6708137.0,12758799.0
1285,tt5220122,2018 Hotel Transylvania 3: Summer Vacation,2018,"Adventure,Animation,Comedy",6.3,42299,65000000.0,167500092.0,527079962.0
1286,tt6450186,2018 I Can Only Imagine,2018,"Biography,Drama,Family",7.4,11439,7000000.0,83482352.0,85604221.0
1287,tt6791096,2018 I Feel Pretty,2018,"Comedy,Romance",5.4,39936,32000000.0,48795601.0,91553797.0
1288,tt7125860,2018 If Beale Street Could Talk,2018,"Drama,Romance",7.2,25512,12000000.0,14915773.0,19859167.0
1289,tt3606756,2018 Incredibles 2,2018,"Action,Adventure,Animation",7.7,203510,200000000.0,608581744.0,1242520711.0
1290,tt5726086,2018 Insidious: The Last Key,2018,"Horror,Mystery,Thriller",5.7,42154,10000000.0,67745330.0,167885588.0
1291,tt7401588,2018 Instant Family,2018,"Comedy,Drama",7.4,46728,48000000.0,67363237.0,119736188.0
1292,tt4881806,2018 Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Sci-Fi",6.2,219125,170000000.0,417719760.0,1305772799.0
1293,tt1273221,2018 London Fields,2018,"Crime,Mystery,Thriller",4.3,2871,8000000.0,252676.0,433732.0
1294,tt5164432,"2018 Love, Simon",2018,"Comedy,Drama,Romance",7.6,81575,10000000.0,40826341.0,65520633.0
1295,tt5028340,2018 Mary Poppins Returns,2018,"Comedy,Family,Fantasy",6.9,52103,130000000.0,171958438.0,341528518.0
1296,tt4560436,2018 Mile 22,2018,"Action,Adventure,Thriller",6.1,47862,35000000.0,36108758.0,66295121.0
1297,tt1571234,2018 Mortal Engines,2018,"Action,Adventure,Fantasy",6.1,70193,100000000.0,15951040.0,85287417.0
1298,tt4669788,2018 On the Basis of Sex,2018,"Biography,Drama",6.9,12083,20000000.0,24622687.0,38073377.0
1299,tt1563742,2018 Overboard,2018,"Comedy,Romance",5.9,25607,12000000.0,50316123.0,85369830.0
1300,tt2557478,2018 Pacific Rim: Uprising,2018,"Action,Adventure,Sci-Fi",5.6,89462,155000000.0,59874525.0,290930148.0
1301,tt7388562,"2018 Paul, Apostle of Christ",2018,"Adventure,Biography,Drama",6.7,5662,5000000.0,17547999.0,25529498.0
1302,tt6850820,2018 Peppermint,2018,"Action,Crime,Drama",6.5,35854,25000000.0,35418723.0,51800758.0
1303,tt5117670,2018 Peter Rabbit,2018,"Adventure,Animation,Comedy",6.6,27908,50000000.0,115234093.0,347136477.0
1304,tt6421110,2018 Proud Mary,2018,"Action,Crime,Drama",4.9,6805,30000000.0,20868638.0,21709539.0
1305,tt2231461,2018 Rampage,2018,"Action,Adventure,Sci-Fi",6.1,115891,120000000.0,101028233.0,428056280.0
1306,tt1677720,2018 Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,150000000.0,137690172.0,579290136.0
1307,tt2873282,2018 Red Sparrow,2018,"Action,Drama,Thriller",6.6,136738,69000000.0,46874505.0,145951861.0
1308,tt2126357,2018 Second Act,2018,"Comedy,Drama,Romance",5.8,13109,15700000.0,39282227.0,63288854.0
1309,tt5314190,2018 Sgt. Stubby: An American Hero,2018,"Adventure,Animation,Family",6.9,1225,25000000.0,3054285.0,3645957.0
1310,tt2296777,2018 Sherlock Gnomes,2018,"Adventure,Animation,Comedy",5.1,8030,59000000.0,43242871.0,87527651.0
1311,tt5052474,2018 Sicario: Day of the Soldado,2018,"Action,Crime,Drama",7.1,95650,35000000.0,50065850.0,75885196.0
1312,tt5758778,2018 Skyscraper,2018,"Action,Adventure,Thriller",5.8,81193,125000000.0,68420120.0,304115534.0
1313,tt5690360,2018 Slender Man,2018,"Horror,Mystery,Thriller",3.2,19650,10000000.0,30564825.0,51723644.0
1314,tt6182908,2018 Smallfoot,2018,"Adventure,Animation,Comedy",6.7,23295,80000000.0,83240103.0,213691277.0
1315,tt3778644,2018 Solo: A Star Wars Story,2018,"Action,Adventure,Fantasy",7.0,226243,275000000.0,213767512.0,393151347.0
1316,tt5688932,2018 Sorry to Bother You,2018,"Comedy,Fantasy,Sci-Fi",7.0,40290,3200000.0,17493096.0,18285560.0
1317,tt1034415,2018 Suspiria,2018,"Fantasy,Horror,Mystery",6.8,37360,20000000.0,2483472.0,7034615.0
1318,tt8043306,2018 Teefa in Trouble,2018,"Action,Comedy,Crime",7.4,2724,1500000.0,0.0,98806.0
1319,tt6802308,2018 The 15:17 to Paris,2018,"Biography,Drama,Thriller",5.2,21880,30000000.0,36276286.0,56096200.0
1320,tt1590193,2018 The Commuter,2018,"Action,Mystery,Thriller",6.3,83114,40000000.0,36343858.0,101985431.0
1321,tt4073790,2018 The Darkest Minds,2018,"Action,Adventure,Drama",5.7,21340,34000000.0,12695691.0,38361428.0
1322,tt3766354,2018 The Equalizer 2,2018,"Action,Crime,Thriller",6.7,97963,77000000.0,102084362.0,190453132.0
1323,tt5083738,2018 The Favourite,2018,"Biography,Drama,History",7.6,116011,15000000.0,34366783.0,94113929.0
1324,tt6133466,2018 The First Purge,2018,"Action,Horror,Sci-Fi",5.1,41741,13000000.0,69488745.0,136617305.0
1325,tt5580266,2018 The Hate U Give,2018,"Crime,Drama",7.3,17583,23000000.0,29719483.0,35067665.0
1326,tt5360952,2018 The Hurricane Heist,2018,"Action,Adventure,Crime",5.1,15326,40000000.0,6115824.0,30963684.0
1327,tt4779682,2018 The Meg,2018,"Action,Horror,Sci-Fi",5.7,114042,178000000.0,145443742.0,529530715.0
1328,tt5523010,2018 The Nutcracker and the Four Realms,2018,"Adventure,Family,Fantasy",5.5,18734,132900000.0,54858851.0,170293899.0
1329,tt5734576,2018 The Possession of Hannah Grace,2018,"Horror,Mystery,Thriller",5.2,11629,6000000.0,14836174.0,42785387.0
1330,tt3829266,2018 The Predator,2018,"Action,Adventure,Sci-Fi",5.4,94888,88000000.0,51024708.0,159487563.0
1331,tt4971344,2018 The Sisters Brothers,2018,"Adventure,Comedy,Crime",7.0,32135,38000000.0,3143056.0,13143056.0
1332,tt1285009,2018 The Strangers: Prey at Night,2018,Horror,5.2,21614,5000000.0,24431472.0,29960051.0
1333,tt1365519,2018 Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,163560,90000000.0,58250803.0,273477501.0
1334,tt7334528,2018 Uncle Drew,2018,"Comedy,Sport",5.7,9739,18000000.0,42469946.0,46527161.0
1335,tt4761916,2018 Unfriended: Dark Web,2018,"Crime,Horror,Mystery",5.9,13822,1000000.0,8866745.0,16434588.0
1336,tt7153766,2018 Unsane,2018,"Drama,Horror,Mystery",6.4,32049,1500000.0,7690044.0,14244931.0
1337,tt6499752,2018 Upgrade,2018,"Action,Sci-Fi,Thriller",7.6,104978,3000000.0,11977130.0,16553285.0
1338,tt1270797,2018 Venom,2018,"Action,Sci-Fi,Thriller",6.7,275406,116000000.0,213511408.0,853628605.0
1339,tt3289724,2018 Welcome to Marwen,2018,"Biography,Comedy,Drama",6.1,8920,45000000.0,10763520.0,12874922.0
1340,tt4537896,2018 White Boy Rick,2018,"Crime,Drama",6.4,16255,30000000.0,24004833.0,25947983.0
1341,tt1072748,2018 Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,3500000.0,25091816.0,44378040.0
1342,tt6139732,2019 Aladdin,2019,"Adventure,Comedy,Family",7.4,57549,182000000.0,246734314.0,619234314.0
1343,tt0437086,2019 Alita: Battle Angel,2019,"Action,Adventure,Sci-Fi",7.5,88207,170000000.0,85710210.0,402976036.0
1344,tt8266310,2019 Blinded by the Light,2019,"Biography,Comedy,Drama",6.2,173,15000000.0,0.0,0.0
1345,tt4154664,2019 Captain Marvel,2019,"Action,Adventure,Sci-Fi",7.0,296225,175000000.0,426525952.0,1123061550.0
1346,tt5968394,2019 Captive State,2019,"Sci-Fi,Thriller",6.9,28780,25000000.0,5958315.0,8993300.0
1347,tt5719748,2019 Cold Pursuit,2019,"Action,Crime,Drama",6.2,27648,60000000.0,32138862.0,62599159.0
1348,tt6565702,2019 Dark Phoenix,2019,"Action,Adventure,Sci-Fi",6.0,24451,350000000.0,42762350.0,149762350.0
1349,tt3861390,2019 Dumbo,2019,"Adventure,Family,Fantasy",6.6,25072,170000000.0,113883318.0,345004422.0
1350,tt6472976,2019 Five Feet Apart,2019,"Drama,Romance",7.2,10645,7000000.0,45729221.0,80504421.0
1351,tt3741700,2019 Godzilla: King of the Monsters,2019,"Action,Adventure,Fantasy",6.7,36479,170000000.0,85576941.0,299276941.0
1352,tt8155288,2019 Happy Death Day 2U,2019,"Drama,Horror,Mystery",6.3,27462,9000000.0,28051045.0,64179495.0
1353,tt2274648,2019 Hellboy,2019,"Action,Adventure,Fantasy",5.4,19534,50000000.0,21903748.0,40725492.0
1354,tt2386490,2019 How to Train Your Dragon: The Hidden World,2019,"Action,Adventure,Animation",7.6,60769,129000000.0,160791800.0,519258283.0
1355,tt6107548,2019 Late Night,2019,"Comedy,Drama",5.9,953,4000000.0,246305.0,246305.0
1356,tt2139881,2019 Long Shot,2019,"Comedy,Romance",7.2,12814,40000000.0,30202860.0,43711031.0
1357,tt0837563,2019 Pet Sematary,2019,"Horror,Mystery,Thriller",6.0,34472,21000000.0,54724696.0,109501146.0
1358,tt2066051,2019 Rocketman,2019,"Biography,Drama,Music",7.7,24266,41000000.0,57342725.0,108642725.0
1359,tt6476140,2019 Serenity,2019,"Drama,Mystery,Sci-Fi",5.3,17904,25000000.0,8547045.0,11367029.0
1360,tt0448115,2019 Shazam!,2019,"Action,Adventure,Comedy",7.4,109051,85000000.0,139606856.0,362899733.0
1361,tt4807408,2019 The Best of Enemies,2019,"Biography,Drama,History",6.8,1162,10000000.0,10205616.0,10205616.0
1362,tt6811018,2019 The Kid Who Would Be King,2019,"Action,Adventure,Family",6.0,8044,59000000.0,16790790.0,28348446.0
1363,tt4504044,2019 The Prodigy,2019,"Horror,Thriller",5.9,11456,6000000.0,14856291.0,19789712.0
1364,tt5932728,2019 The Professor and the Madman,2019,"Biography,Drama,Mystery",7.4,10383,25000000.0,0.0,5227233.0
1365,tt5113040,2019 The Secret Life of Pets 2,2019,"Adventure,Animation,Comedy",6.6,3467,80000000.0,63795655.0,113351496.0
1366,tt1946502,2019 UglyDolls,2019,"Adventure,Animation,Comedy",4.5,1176,45000000.0,19894664.0,24644664.0
1367,tt9024106,2019 Unplanned,2019,"Biography,Drama",6.3,5945,6000000.0,18107621.0,18107621.0
1368,tt7043012,2019 Velvet Buzzsaw,2019,"Horror,Mystery,Thriller",5.7,40213,21000000.0,0.0,0.0
1369,tt7634968,2019 What Men Want,2019,"Comedy,Fantasy,Romance",4.9,10141,20000000.0,54611903.0,69911903.0
1370,tt6428676,2019 Wonder Park,2019,"Adventure,Animation,Comedy",5.7,3091,100000000.0,45216793.0,115149422.0
